0.400465	0.394845	0.400997	0.39286	0.391619	0.398732	0.396322	0.406736	0.404657	0.390687	0.393359	0.390753	0.405625	0.406769	0.401651	0.390013	0.392816	0.399682	0.397136	0.403684	0.394068	0.39133	0.407012	0.407826	0.400879	0.404423	0.408786	0.393741	0.409991	0.407626	0.397323	0.400456	0.392471	0.40832	0.403316	0.39409	0.397052	0.409638	0.390826	0.391709	0.390325	0.394185	0.392462	0.40595	0.390954	0.404113	0.405964	0.39377	0.393795	0.393099	0.407454	0.397863	0.394429	0.404467	0.395689	0.405308	0.398889	0.394475	0.409048	0.39888	0.392101	0.396372	0.409337	0.394572	
0.394691	0.402653	0.398662	0.401743	0.402291	0.399488	0.403452	0.402616	0.403673	0.405914	0.398566	0.404627	0.400027	0.39453	0.408397	0.403821	0.397629	0.405851	0.391684	0.402058	0.400318	0.397373	0.397366	0.409207	0.401848	0.396414	0.398087	0.403949	0.402786	0.397424	0.408521	0.407477	0.390077	0.397183	0.39922	0.402368	0.40667	0.392673	0.394984	0.400343	0.408586	0.403551	0.39497	0.398613	0.408081	0.393367	0.392434	0.39571	0.409218	0.394119	0.407769	0.399536	0.401492	0.395135	0.398744	0.39334	0.401549	0.406831	0.40729	0.394335	0.394255	0.405811	0.391812	0.394332	
0.392994	0.401032	0.4067	0.409664	0.403705	0.391685	0.400007	0.402291	0.405235	0.404977	0.390905	0.403316	0.408344	0.393339	0.409026	0.407562	0.397458	0.406795	0.397099	0.40895	0.39193	0.405842	0.39229	0.403479	0.402673	0.409579	0.407813	0.406928	0.40539	0.409625	0.391261	0.408384	0.400658	0.407961	0.408048	0.394363	0.409646	0.398055	0.406654	0.404881	0.393032	0.407558	0.398197	0.391376	0.390898	0.397223	0.408938	0.398355	0.394018	0.396037	0.397305	0.395948	0.39188	0.399594	0.409427	0.404553	0.399174	0.40724	0.401481	0.394564	0.406866	0.402742	0.392948	0.397524	
0.400703	0.390995	0.401886	0.400349	0.39905	0.39854	0.39523	0.402082	0.396098	0.403427	0.403458	0.396996	0.39065	0.402396	0.405351	0.394669	0.408433	0.392656	0.400617	0.390313	0.40225	0.400044	0.404866	0.391424	0.397284	0.396347	0.395988	0.39415	0.409089	0.398936	0.401673	0.399792	0.399931	0.39356	0.390141	0.408981	0.4021	0.39537	0.401063	0.408198	0.408797	0.39452	0.395194	0.409447	0.406916	0.390545	0.394116	0.405349	0.393201	0.404732	0.405662	0.405451	0.394776	0.400527	0.406875	0.40206	0.406874	0.392864	0.40621	0.405963	0.401799	0.397884	0.395755	0.39173	
0.401443	0.395896	0.390711	0.393543	0.401266	0.401774	0.391741	0.400063	0.406294	0.396935	0.39951	0.40321	0.39748	0.403626	0.39856	0.400681	0.398358	0.394221	0.396133	0.403134	0.404748	0.393008	0.395195	0.401622	0.395872	0.391405	0.397586	0.407671	0.399289	0.403341	0.409401	0.390732	0.409237	0.390113	0.394275	0.400503	0.401887	0.396016	0.390566	0.398181	0.402952	0.400076	0.391392	0.390432	0.393702	0.399951	0.401113	0.40206	0.404172	0.407246	0.395194	0.398921	0.390254	0.400389	0.390543	0.396126	0.401794	0.398129	0.393797	0.391083	0.39147	0.393198	0.391816	0.390706	
0.393311	0.396091	0.401209	0.405198	0.402108	0.401775	0.393379	0.395059	0.39185	0.394771	0.395491	0.395552	0.404722	0.406605	0.407612	0.398895	0.403851	0.392806	0.407816	0.404105	0.403195	0.408359	0.390231	0.394989	0.396488	0.394027	0.396073	0.397958	0.397226	0.397888	0.398664	0.400537	0.40398	0.409873	0.395735	0.396087	0.401647	0.399114	0.401146	0.403498	0.403885	0.406638	0.40905	0.398608	0.403242	0.406662	0.407503	0.397093	0.409468	0.405318	0.391197	0.402663	0.403677	0.391428	0.407652	0.390165	0.395455	0.393725	0.398123	0.402681	0.401613	0.406787	0.393218	0.395593	
0.40666	0.398953	0.40168	0.398307	0.408068	0.392827	0.391805	0.401953	0.409464	0.390855	0.390561	0.402706	0.407516	0.408063	0.409799	0.406984	0.403381	0.390996	0.399647	0.397059	0.392424	0.397299	0.397224	0.397879	0.401024	0.405347	0.39056	0.392637	0.402133	0.393779	0.398231	0.398793	0.402732	0.409911	0.4071	0.400799	0.392738	0.408905	0.392752	0.392202	0.409759	0.393313	0.404908	0.407275	0.391376	0.404707	0.404259	0.404757	0.405703	0.393906	0.391816	0.408127	0.401205	0.39904	0.396007	0.392229	0.394386	0.396567	0.394866	0.40652	0.400346	0.403097	0.395313	0.393077	
0.403008	0.392412	0.403877	0.405745	0.391317	0.406629	0.407947	0.391076	0.409941	0.402855	0.408352	0.391317	0.397562	0.402611	0.406074	0.393265	0.406517	0.40789	0.391393	0.397721	0.39693	0.397399	0.39995	0.401316	0.403966	0.404816	0.397835	0.394312	0.397913	0.403148	0.397389	0.390921	0.40556	0.391265	0.406666	0.406877	0.407894	0.404613	0.407954	0.407835	0.397468	0.406305	0.409153	0.40503	0.398916	0.405227	0.408295	0.395433	0.403117	0.409688	0.403154	0.390047	0.397087	0.393105	0.401362	0.391053	0.407921	0.409198	0.395365	0.395834	0.402346	0.402754	0.396755	0.397906	
0.404019	0.393421	0.394784	0.401914	0.408033	0.392737	0.399749	0.395501	0.409043	0.398902	0.390531	0.397959	0.394129	0.408827	0.403392	0.407246	0.408515	0.396547	0.407292	0.395602	0.399651	0.398655	0.396656	0.397572	0.397853	0.402021	0.403406	0.390198	0.394775	0.390161	0.398105	0.408794	0.393582	0.402888	0.400708	0.391615	0.405626	0.390457	0.397117	0.404669	0.399358	0.397648	0.392628	0.403487	0.396475	0.40602	0.400732	0.39499	0.392567	0.398025	0.400592	0.402218	0.406679	0.407247	0.409791	0.394532	0.399268	0.403197	0.39473	0.404043	0.403358	0.402835	0.402837	0.40694	
0.395723	0.393545	0.408556	0.391349	0.394001	0.395672	0.406017	0.40336	0.40332	0.408645	0.396847	0.409795	0.404665	0.407579	0.394784	0.407232	0.395604	0.405376	0.39945	0.392283	0.402623	0.399241	0.396814	0.391891	0.392438	0.401544	0.405934	0.405796	0.394379	0.398771	0.402736	0.400102	0.402316	0.401292	0.401451	0.406317	0.406964	0.397468	0.399677	0.400284	0.396113	0.406523	0.400079	0.390778	0.404102	0.404863	0.40801	0.409706	0.400239	0.397461	0.391988	0.392862	0.406701	0.398803	0.394754	0.409139	0.390347	0.390688	0.404935	0.394726	0.399459	0.397671	0.404829	0.391774	
0.408963	0.396279	0.408091	0.405927	0.403748	0.397768	0.396211	0.409861	0.394291	0.40629	0.390639	0.408394	0.401153	0.40865	0.408099	0.391392	0.396111	0.390088	0.394255	0.392812	0.398891	0.399008	0.391951	0.399238	0.399696	0.406886	0.403964	0.409155	0.394558	0.398793	0.39093	0.393521	0.405072	0.409021	0.409448	0.39882	0.396789	0.395659	0.398681	0.40108	0.391949	0.39932	0.399474	0.403102	0.39797	0.397573	0.404494	0.404081	0.397661	0.408749	0.406893	0.406551	0.397757	0.408844	0.395789	0.407454	0.40573	0.409754	0.406609	0.390287	0.398547	0.407539	0.393808	0.393619	
0.40656	0.393256	0.402439	0.393349	0.398915	0.39112	0.404429	0.400865	0.400441	0.393903	0.393967	0.408411	0.401476	0.408461	0.402491	0.409137	0.40721	0.399384	0.405688	0.394968	0.398228	0.391478	0.392422	0.393957	0.391231	0.409031	0.394245	0.399778	0.40657	0.398053	0.403397	0.40313	0.401309	0.395836	0.406478	0.390224	0.396956	0.400907	0.401089	0.407397	0.40481	0.405056	0.405808	0.396286	0.403517	0.398299	0.395423	0.400728	0.407683	0.391111	0.405695	0.395911	0.392589	0.408117	0.399868	0.39382	0.407148	0.404113	0.403598	0.403718	0.392166	0.396995	0.396847	0.403475	
0.402831	0.393326	0.403699	0.409788	0.404233	0.394788	0.407185	0.399044	0.409844	0.402992	0.40533	0.403361	0.391291	0.390753	0.394089	0.408975	0.391864	0.409784	0.394886	0.394453	0.407901	0.404754	0.398274	0.405049	0.398867	0.391872	0.398767	0.401033	0.398867	0.405615	0.394508	0.391698	0.40894	0.408208	0.391486	0.403174	0.392996	0.40867	0.392217	0.39284	0.401662	0.407547	0.406202	0.402954	0.4083	0.390291	0.401928	0.390165	0.390075	0.406814	0.394618	0.407977	0.401568	0.402892	0.403026	0.390435	0.404763	0.391793	0.401469	0.39363	0.407408	0.405977	0.395328	0.406348	
0.404185	0.396814	0.399522	0.407181	0.395484	0.401739	0.390021	0.407146	0.399286	0.406223	0.4001	0.397587	0.406514	0.392029	0.397752	0.406589	0.408843	0.40237	0.404566	0.400411	0.395262	0.397592	0.400846	0.390025	0.399385	0.392315	0.393655	0.396793	0.408292	0.398983	0.393142	0.402476	0.405797	0.402664	0.399657	0.391281	0.394403	0.399678	0.408427	0.403689	0.395901	0.398527	0.391276	0.392415	0.400556	0.399028	0.409004	0.399399	0.391397	0.403569	0.409809	0.396659	0.391161	0.400655	0.396684	0.400546	0.40297	0.400339	0.407339	0.401261	0.409322	0.390481	0.393738	0.405119	
0.403145	0.403395	0.406399	0.407547	0.393073	0.404826	0.401237	0.398974	0.393354	0.402513	0.401389	0.40391	0.39154	0.400393	0.393308	0.392938	0.393962	0.393117	0.399597	0.395123	0.403772	0.406281	0.405669	0.396742	0.39662	0.403009	0.408004	0.395942	0.40349	0.391742	0.391061	0.396634	0.405136	0.40746	0.394182	0.40821	0.402287	0.405418	0.397184	0.40564	0.397931	0.408573	0.39955	0.399471	0.398966	0.402858	0.402409	0.402928	0.405975	0.392006	0.408051	0.399748	0.408287	0.40372	0.40649	0.394907	0.396729	0.404494	0.400849	0.390219	0.406235	0.40191	0.396853	0.401372	
0.39937	0.401034	0.399581	0.391657	0.396453	0.406765	0.407297	0.404383	0.405338	0.396847	0.393855	0.394304	0.409706	0.406264	0.407232	0.405681	0.408269	0.405283	0.395429	0.406556	0.399003	0.391919	0.391463	0.405732	0.406413	0.402312	0.405951	0.402648	0.394221	0.392804	0.39402	0.403591	0.403838	0.403601	0.405248	0.390291	0.400367	0.402546	0.404674	0.395705	0.409393	0.408529	0.400009	0.409099	0.404792	0.397241	0.40478	0.403062	0.392523	0.390208	0.399618	0.401527	0.392127	0.401081	0.397259	0.40854	0.393392	0.393209	0.401188	0.397614	0.396013	0.405208	0.391205	0.409851	
0.39881	0.406453	0.390142	0.409177	0.398999	0.404816	0.394881	0.398392	0.403344	0.40489	0.397491	0.398136	0.392131	0.39227	0.391198	0.394654	0.392479	0.400816	0.406181	0.394606	0.391897	0.39344	0.393146	0.395289	0.396649	0.404334	0.402903	0.402662	0.399542	0.404108	0.402513	0.408352	0.400561	0.402655	0.407529	0.40956	0.39747	0.39241	0.397952	0.390814	0.407301	0.405443	0.398951	0.409432	0.407713	0.400149	0.394086	0.390192	0.390964	0.390267	0.394798	0.392861	0.393707	0.397943	0.39815	0.400356	0.392278	0.391053	0.393018	0.40182	0.40516	0.405531	0.400172	0.395721	
0.398185	0.397701	0.395281	0.405655	0.400111	0.403234	0.406469	0.397412	0.398677	0.39542	0.396844	0.39639	0.405568	0.40093	0.396582	0.406533	0.401197	0.401379	0.409394	0.404904	0.409323	0.397544	0.395259	0.3916	0.398596	0.398277	0.40342	0.393756	0.393807	0.393593	0.399478	0.401992	0.401294	0.404759	0.397648	0.391405	0.397993	0.394117	0.398817	0.406669	0.399537	0.40566	0.393059	0.395105	0.39659	0.39964	0.391638	0.407787	0.39102	0.391032	0.40269	0.390342	0.398575	0.40795	0.391943	0.407172	0.396226	0.405363	0.390928	0.400034	0.408956	0.400406	0.392026	0.400249	
0.395165	0.399674	0.401654	0.403157	0.40379	0.390471	0.399826	0.393327	0.406131	0.402885	0.398432	0.392721	0.392525	0.40007	0.390508	0.393545	0.401102	0.403198	0.393888	0.409677	0.401148	0.39583	0.406849	0.407375	0.391194	0.407777	0.397408	0.390149	0.398183	0.399434	0.400399	0.403347	0.409108	0.392053	0.396504	0.402898	0.392523	0.40633	0.406226	0.408655	0.399215	0.394658	0.391376	0.401741	0.404728	0.391884	0.405286	0.39583	0.405082	0.409174	0.395507	0.396231	0.395004	0.392356	0.393605	0.396198	0.390133	0.401013	0.396347	0.398316	0.390448	0.406746	0.391663	0.409556	
0.408798	0.398167	0.402454	0.391322	0.394498	0.39868	0.409976	0.403713	0.403338	0.391352	0.395454	0.398066	0.393236	0.39074	0.403896	0.408319	0.409914	0.409403	0.394549	0.394918	0.39176	0.398154	0.401116	0.391893	0.409167	0.407463	0.400209	0.409615	0.404209	0.401872	0.409171	0.403007	0.390039	0.401625	0.404329	0.394537	0.390305	0.404305	0.40825	0.403642	0.405657	0.393704	0.391708	0.408894	0.394444	0.405604	0.407212	0.394358	0.405007	0.391761	0.399276	0.406767	0.399916	0.390392	0.40866	0.399083	0.407855	0.398869	0.398698	0.402064	0.390741	0.397869	0.395071	0.39078	
0.409494	0.409399	0.395317	0.409799	0.403705	0.393568	0.403441	0.399362	0.397272	0.405149	0.398256	0.401716	0.400753	0.395468	0.406074	0.395761	0.39723	0.395351	0.392528	0.407145	0.395743	0.391187	0.396228	0.393598	0.400056	0.404926	0.405661	0.400797	0.392795	0.390732	0.401577	0.392289	0.390132	0.406894	0.392088	0.403836	0.390462	0.405529	0.393198	0.397734	0.400678	0.401454	0.40945	0.391431	0.406922	0.405524	0.397192	0.394152	0.390875	0.39972	0.391297	0.396617	0.400907	0.397526	0.400215	0.390963	0.392452	0.395877	0.40176	0.395247	0.396609	0.393337	0.397537	0.39674	
0.390231	0.399624	0.390576	0.390692	0.395153	0.393775	0.398426	0.405831	0.405229	0.397876	0.407263	0.402151	0.3934	0.394455	0.406303	0.394275	0.404174	0.4076	0.400892	0.395081	0.395126	0.391108	0.396045	0.397578	0.396984	0.407804	0.402825	0.403593	0.391141	0.390362	0.390333	0.391372	0.399986	0.390909	0.392064	0.405139	0.394684	0.40049	0.400971	0.409912	0.408366	0.398233	0.402063	0.391766	0.402688	0.398366	0.396041	0.396862	0.395966	0.406933	0.401944	0.401092	0.408041	0.407988	0.40867	0.395025	0.405793	0.401495	0.408618	0.406934	0.401856	0.408951	0.408305	0.391843	
0.40986	0.390369	0.406982	0.394543	0.400859	0.397953	0.394456	0.399225	0.406186	0.406519	0.400991	0.398874	0.394886	0.407032	0.405736	0.400852	0.403965	0.397679	0.391944	0.402006	0.395668	0.390614	0.407031	0.39146	0.402108	0.405649	0.408394	0.393965	0.404599	0.406699	0.395808	0.404459	0.407068	0.39279	0.409003	0.397928	0.400742	0.393459	0.407153	0.396928	0.409978	0.398143	0.405802	0.394863	0.395175	0.401537	0.405715	0.40914	0.409217	0.407659	0.401146	0.394884	0.408273	0.398177	0.396345	0.400381	0.393826	0.394739	0.404346	0.408425	0.391438	0.390154	0.402884	0.408506	
0.392943	0.401887	0.396434	0.403686	0.405346	0.393586	0.390614	0.405323	0.40173	0.406415	0.390187	0.406905	0.397952	0.405902	0.406045	0.397169	0.403561	0.397192	0.402054	0.401834	0.405369	0.408398	0.392216	0.409195	0.393137	0.406562	0.40762	0.394574	0.406716	0.400505	0.39308	0.40966	0.392392	0.399514	0.403345	0.407738	0.403101	0.403959	0.403061	0.394831	0.400374	0.403248	0.391736	0.408326	0.39915	0.407781	0.395496	0.392711	0.394973	0.407549	0.404546	0.390342	0.405947	0.406762	0.409537	0.409084	0.403324	0.407157	0.393658	0.40004	0.397662	0.396739	0.3997	0.400054	
0.406253	0.393045	0.397792	0.399354	0.407004	0.390853	0.404184	0.397378	0.404101	0.40592	0.395704	0.393251	0.403701	0.4012	0.395962	0.408674	0.398749	0.390508	0.409016	0.394696	0.407269	0.408553	0.39378	0.400593	0.40571	0.397439	0.390633	0.393373	0.404177	0.400333	0.403427	0.40043	0.403378	0.391219	0.409784	0.400382	0.392072	0.403968	0.40776	0.406173	0.399888	0.393465	0.409423	0.393589	0.404665	0.395385	0.392263	0.393414	0.395893	0.391279	0.398111	0.393163	0.409832	0.401891	0.403756	0.405542	0.409329	0.404389	0.408914	0.403507	0.394722	0.402341	0.393937	0.4081	
0.40356	0.393721	0.398482	0.405632	0.407689	0.396243	0.401805	0.397577	0.399707	0.401228	0.401165	0.394372	0.406613	0.403428	0.397786	0.392507	0.404707	0.405897	0.395669	0.404539	0.397787	0.409425	0.400081	0.397117	0.403814	0.398995	0.390624	0.408536	0.391336	0.39456	0.406637	0.404896	0.398281	0.395119	0.400528	0.39597	0.401362	0.392333	0.403546	0.391069	0.403561	0.394712	0.395441	0.400174	0.40814	0.403227	0.402681	0.402847	0.399123	0.40835	0.397386	0.406911	0.407775	0.407467	0.394028	0.401589	0.396462	0.394651	0.400125	0.397798	0.399212	0.396762	0.392695	0.407493	
0.401881	0.403223	0.393463	0.393243	0.405555	0.407009	0.394311	0.399116	0.391721	0.399752	0.40929	0.409861	0.392979	0.401971	0.402709	0.402103	0.400321	0.390095	0.399014	0.398096	0.407562	0.403042	0.409685	0.394023	0.407693	0.39981	0.401822	0.396905	0.406572	0.404516	0.394398	0.398453	0.397739	0.397861	0.401696	0.393294	0.39487	0.406008	0.40241	0.396591	0.39576	0.4017	0.396452	0.398739	0.393671	0.409161	0.390842	0.403991	0.409256	0.399855	0.392087	0.406817	0.392897	0.391772	0.390841	0.39059	0.401582	0.402662	0.397495	0.398155	0.397179	0.401893	0.406608	0.404917	
0.409754	0.398304	0.408212	0.394624	0.394312	0.400622	0.401215	0.400072	0.392322	0.407667	0.408811	0.395993	0.406828	0.409653	0.409984	0.406084	0.399508	0.392071	0.402901	0.402405	0.393843	0.403742	0.402995	0.405426	0.396404	0.39049	0.393581	0.403582	0.402383	0.390189	0.3985	0.402137	0.398493	0.396711	0.406761	0.402805	0.407333	0.397976	0.392877	0.409655	0.395643	0.391688	0.395647	0.392471	0.391341	0.395631	0.408555	0.400849	0.397703	0.401456	0.393254	0.401546	0.395198	0.40625	0.396972	0.401602	0.40674	0.400552	0.395184	0.399123	0.400741	0.403684	0.391259	0.409234	
0.390396	0.40802	0.40204	0.407729	0.395996	0.404917	0.407384	0.401639	0.406605	0.393031	0.40411	0.407945	0.398662	0.402665	0.398795	0.406365	0.394122	0.402049	0.397911	0.39932	0.398299	0.404883	0.390921	0.395038	0.395435	0.396106	0.404161	0.406176	0.40979	0.40542	0.405411	0.390186	0.40344	0.397451	0.407915	0.409436	0.392367	0.405298	0.401075	0.408972	0.408329	0.395185	0.406917	0.396992	0.40785	0.395712	0.393357	0.391971	0.407761	0.401268	0.401291	0.396059	0.396151	0.402212	0.401098	0.401586	0.408318	0.395259	0.397763	0.408108	0.390679	0.393174	0.408294	0.404119	
0.400624	0.406209	0.403555	0.402991	0.401508	0.39463	0.401963	0.399837	0.399814	0.398881	0.406829	0.397664	0.404593	0.390185	0.399635	0.402354	0.401453	0.390926	0.408413	0.407604	0.403138	0.39951	0.39919	0.401457	0.404769	0.406953	0.399565	0.405448	0.390126	0.39786	0.399567	0.40075	0.394069	0.393122	0.393742	0.405576	0.397752	0.405705	0.395413	0.407566	0.394586	0.392242	0.39523	0.409179	0.392427	0.404865	0.401532	0.403881	0.405791	0.399945	0.401485	0.39893	0.409456	0.390675	0.390386	0.404225	0.407628	0.399951	0.399673	0.407754	0.407811	0.40924	0.398505	0.391879	
0.392362	0.402247	0.407456	0.400114	0.397952	0.392869	0.39768	0.402538	0.395111	0.40291	0.401717	0.397538	0.397775	0.393249	0.391418	0.393567	0.403194	0.402903	0.402496	0.40265	0.403578	0.402882	0.396875	0.401206	0.392834	0.406547	0.39896	0.390645	0.405787	0.407465	0.392524	0.408149	0.399712	0.40998	0.398263	0.407663	0.392849	0.405944	0.400201	0.397959	0.398854	0.391918	0.405497	0.406629	0.395167	0.406915	0.390196	0.408361	0.399819	0.402692	0.401011	0.393397	0.395575	0.407886	0.404603	0.398408	0.404433	0.393563	0.399053	0.40022	0.391028	0.401577	0.39837	0.40074	
0.401557	0.406633	0.398403	0.404405	0.402577	0.408605	0.392364	0.39143	0.390523	0.407861	0.408059	0.39569	0.404777	0.408255	0.394051	0.394595	0.400947	0.405062	0.397992	0.406522	0.402948	0.392595	0.39493	0.397381	0.396159	0.403983	0.407601	0.397187	0.39556	0.395971	0.407927	0.407117	0.392604	0.396331	0.401522	0.40518	0.394935	0.403886	0.406611	0.395458	0.401748	0.40467	0.401148	0.396525	0.402925	0.405198	0.40112	0.393873	0.40026	0.409112	0.390395	0.393208	0.391707	0.395325	0.400589	0.397866	0.409308	0.39819	0.405053	0.394868	0.404161	0.40298	0.391985	0.406764	
0.409311	0.403507	0.401945	0.394246	0.397393	0.398556	0.399704	0.409141	0.393226	0.390852	0.395666	0.406151	0.40605	0.406785	0.390024	0.39631	0.405897	0.390419	0.399518	0.407605	0.395743	0.390107	0.395471	0.395052	0.398297	0.390524	0.39992	0.392458	0.403504	0.401905	0.409222	0.402814	0.395411	0.401167	0.40706	0.402805	0.409723	0.396764	0.401946	0.392948	0.397616	0.407611	0.409099	0.393666	0.404397	0.409123	0.399976	0.400294	0.409542	0.409495	0.397899	0.395285	0.409602	0.403369	0.400337	0.397899	0.403893	0.390256	0.400357	0.397397	0.402161	0.399579	0.390211	0.407572	
